pid,gametime,fg2_rate,fg3_rate,home_team_name,tid,opp_1,dist_1,is_make,shot_distance
80,25.68333333,47,18,Avon,1010,130959,3.686719776,TRUE,8.471686045
80,24.2,47,18,Avon,1010,94363,2.274665784,TRUE,1.966537248
80,22.45,47,18,Avon,1010,90103,3.980042973,TRUE,6.016420995
81,30.65,85,17,Avon,1010,130959,12.24880996,FALSE,23.1409023
82,36.33333333,54,30,Avon,1010,130960,9.122312935,FALSE,25.71271566
82,32.15,54,30,Avon,1010,130962,6.086223491,FALSE,26.3393275
82,29.48333333,54,30,Avon,1010,90103,6.692916817,FALSE,22.28925527
82,25.38333333,54,30,Avon,1010,130960,5.230149828,FALSE,23.18899592
84,30.5,67,0,Avon,1010,130962,1.798666484,FALSE,1.881503817
84,24.41666667,67,0,Avon,1010,90103,2.17519692,TRUE,3.492197975
85,31.8,73,0,Avon,1010,130959,2.483145103,FALSE,6.911796327
86,34.51666667,62,25,Avon,1010,90103,6.009332923,TRUE,2.330569813
86,30.21666667,62,25,Avon,1010,90106,2.154240617,TRUE,5.685566037
86,27.53333333,62,25,Avon,1010,90103,1.756729753,FALSE,6.426377541
86,27.43333333,62,25,Avon,1010,90106,6.094399404,FALSE,24.61761258
86,25.28333333,62,25,Avon,1010,94363,2.507390422,FALSE,3.516988558
87,35.86666667,35,50,Avon,1010,130959,10.77769922,TRUE,23.26864063
87,33.16666667,35,50,Avon,1010,130960,2.225314228,FALSE,5.932281309
87,30.45,35,50,Avon,1010,130962,1.083025112,FALSE,1.842678755
87,30.23333333,35,50,Avon,1010,85296,5.013391906,FALSE,25.78435555
87,25.16666667,35,50,Avon,1010,130959,11.68315047,FALSE,24.14353304
1,16.88333333,50,40,Bethlehem,1001,91605,3.195317521,FALSE,24.44017072
1,0.216666667,50,40,Bethlehem,1001,130770,2.083041462,FALSE,8.709676789
1,0.016666667,50,40,Bethlehem,1001,91605,10.37904144,FALSE,30.89891733
2,15.95,0,0,Bethlehem,1001,62500,10.78806296,FALSE,24.58897544
4,17.6,33,50,Bethlehem,1001,130770,10.2597569,TRUE,25.65381693
4,9.783333333,33,50,Bethlehem,1001,91604,2.174137688,FALSE,13.94916753
5,12.03333333,33,0,Bethlehem,1001,130772,2.945324659,FALSE,6.899521495
5,11.43333333,33,0,Bethlehem,1001,130770,11.85694396,FALSE,19.03501099
5,4.233333333,33,0,Bethlehem,1001,91597,1.872681515,TRUE,1.312028385
6,13.55,0,33,Bethlehem,1001,130770,8.06382219,FALSE,22.29637936
6,6.166666667,0,33,Bethlehem,1001,91605,4.751401701,TRUE,23.77370511
6,2,0,33,Bethlehem,1001,91605,11.49187541,FALSE,25.42947655
7,5.533333333,50,0,Bethlehem,1001,91605,3.048972007,TRUE,2.443047496
8,7.133333333,67,0,Bethlehem,1001,91598,2.899356847,FALSE,12.07792531
9,2.883333333,50,33,Bethlehem,1001,91605,3.42290369,FALSE,17.94576715
9,2.316666667,50,33,Bethlehem,1001,91605,6.921146409,FALSE,25.33386662
72,12.56666667,60,24,Bethlehem,1009,78837,5.990153503,TRUE,24.11252794
72,7.6,60,24,Bethlehem,1009,130959,4.629009462,TRUE,1.522437029
72,4.483333333,60,24,Bethlehem,1009,126865,1.847252773,FALSE,23.8550851
94,3.316666667,63,0,Bethlehem,1009,90106,4.343306797,TRUE,2.186334643
79,13.21666667,29,34,Bethlehem,1009,90103,4.677061527,TRUE,5.384777037
95,18.03333333,43,0,Bethlehem,1009,130959,1.075835412,TRUE,13.04655429
95,14.71666667,43,0,Bethlehem,1009,94363,5.108656635,FALSE,19.76051267
95,6.8,43,0,Bethlehem,1009,90103,3.697947689,FALSE,5.139731944
95,4.883333333,43,0,Bethlehem,1009,130962,2.648566679,FALSE,2.671186106
76,16.41666667,41,43,Bethlehem,1009,130960,2.108419006,FALSE,5.731563628
76,16.38333333,41,43,Bethlehem,1009,90106,2.082989788,FALSE,2.389028301
76,5.3,41,43,Bethlehem,1009,126865,11.55308617,FALSE,23.8195828
75,19.53333333,46,33,Bethlehem,1009,130960,11.8413297,FALSE,26.69564188
75,12.66666667,46,33,Bethlehem,1009,94363,10.94900513,FALSE,18.9358344
75,10.03333333,46,33,Bethlehem,1009,130960,1.638033093,TRUE,9.745531304
78,8.6,31,0,Bethlehem,1009,130964,5.125770477,TRUE,2.905720543
78,5.75,31,0,Bethlehem,1009,90106,3.355765299,FALSE,6.536860257
1,38.76666667,56,36,Bethlehem,1001,91605,4.730735791,TRUE,24.74510057
1,30.73333333,56,36,Bethlehem,1001,91598,9.369659161,FALSE,17.53107575
1,25.58333333,56,36,Bethlehem,1001,62500,2.775685651,TRUE,6.89677362
1,20.5,56,36,Bethlehem,1001,130772,12.65676339,FALSE,26.95222121
4,30.81666667,38,60,Bethlehem,1001,130770,7.383054242,FALSE,21.66825705
4,20.21666667,38,60,Bethlehem,1001,62500,4.104577355,TRUE,23.78168761
5,38.01666667,33,0,Bethlehem,1001,91603,4.005110206,FALSE,4.805060962
5,37.48333333,33,0,Bethlehem,1001,91603,3.653796844,TRUE,6.600883753
5,28.6,33,0,Bethlehem,1001,91597,3.071837019,FALSE,5.154751986
6,32,0,25,Bethlehem,1001,91605,11.41521969,FALSE,25.79186162
6,27.85,0,25,Bethlehem,1001,91605,9.186448667,FALSE,29.24375828
7,32.5,55,0,Bethlehem,1001,91597,5.024997136,FALSE,6.987324268
7,20.41666667,55,0,Bethlehem,1001,62500,1.243317162,TRUE,1.697298111
9,35.5,50,33,Bethlehem,1001,91598,7.18998238,FALSE,23.08375756
9,29.51666667,50,33,Bethlehem,1001,91605,7.715841679,TRUE,22.25834656
9,27.31666667,50,33,Bethlehem,1001,91598,9.609185509,FALSE,24.46106935
72,38.35,58,33,Bethlehem,1009,130960,7.662143865,TRUE,25.80693687
72,36.95,58,33,Bethlehem,1009,130959,4.363576403,FALSE,24.04031676
72,33.65,58,33,Bethlehem,1009,126865,2.26064875,TRUE,24.10689993
72,21.31666667,58,33,Bethlehem,1009,126865,11.76449388,FALSE,5.426334802
76,33.96666667,44,35,Bethlehem,1009,90106,11.47896153,FALSE,27.10355618
76,26.88333333,44,35,Bethlehem,1009,78837,3.074919048,TRUE,4.499803328
76,25.76666667,44,35,Bethlehem,1009,130960,1.424054639,TRUE,5.215214843
76,23.13333333,44,35,Bethlehem,1009,94363,1.364332492,FALSE,22.42545339
76,20.73333333,44,35,Bethlehem,1009,94363,7.86506584,FALSE,23.29633463
75,39.83333333,46,33,Bethlehem,1009,130960,14.72539531,FALSE,23.55427891
75,35.81666667,46,33,Bethlehem,1009,85296,4.349700998,TRUE,23.35121062
75,35.15,46,33,Bethlehem,1009,130959,5.234893541,TRUE,22.42062229
75,34.31666667,46,33,Bethlehem,1009,90103,3.653354924,FALSE,26.13044312
75,27.56666667,46,33,Bethlehem,1009,90103,6.850986268,FALSE,23.65500338
75,25.4,46,33,Bethlehem,1009,130960,2.766347402,FALSE,24.32432831
78,37.76666667,31,0,Bethlehem,1009,90106,3.213337838,FALSE,5.62523148
78,20.06666667,31,0,Bethlehem,1009,85296,3.438672491,FALSE,2.027134371
1,10.53333333,75,60,Avon,1001,82155,3.865800003,TRUE,25.51294952
1,8.766666667,75,60,Avon,1001,131016,10.07637462,TRUE,24.15723686
1,8.433333333,75,60,Avon,1001,131018,3.39375583,TRUE,5.898795217
1,8.283333333,75,60,Avon,1001,82155,13.39098428,FALSE,27.23946924
1,6.166666667,75,60,Avon,1001,53815,3.22091778,FALSE,11.74417728
1,4.866666667,75,60,Avon,1001,126499,6.270827679,TRUE,28.94659121
1,2.233333333,75,60,Avon,1001,93238,2.954317631,TRUE,1.927071133
2,4.666666667,0,0,Avon,1001,101808,4.117846314,FALSE,21.91422754
3,5.966666667,0,0,Avon,1001,53815,1.987885837,FALSE,4.353991132
4,10.66666667,75,0,Avon,1001,56920,11.60747746,FALSE,18.97469609
4,10.15,75,0,Avon,1001,56920,4.023794775,FALSE,24.43064789
4,6.8,75,0,Avon,1001,131016,4.681970194,TRUE,12.98765341
4,4.133333333,75,0,Avon,1001,82155,6.369904423,TRUE,2.975244366
6,8.85,0,33,Avon,1001,93238,14.52330188,FALSE,22.51459783
6,7.75,0,33,Avon,1001,93238,2.009495083,FALSE,10.56167012
6,5.033333333,0,33,Avon,1001,101808,13.76820601,FALSE,25.80446568
6,1.633333333,0,33,Avon,1001,93238,6.903264709,TRUE,28.92183577
7,9.8,40,0,Avon,1001,131018,2.607200793,FALSE,3.544390016
7,7.733333333,40,0,Avon,1001,82155,3.693954855,FALSE,5.827474703
7,6.6,40,0,Avon,1001,56473,6.667493497,TRUE,13.75186775
7,6.083333333,40,0,Avon,1001,53815,4.74783006,TRUE,5.304194005
9,3.6,67,0,Avon,1001,56920,13.28928815,FALSE,23.18294382
49,10.63333333,55,25,Avon,1006,90106,12.77423188,TRUE,23.25463303
49,6.116666667,55,25,Avon,1006,78837,11.49033357,FALSE,24.9908793
49,3.566666667,55,25,Avon,1006,126865,6.811144737,FALSE,23.95186337
50,10.25,44,0,Avon,1006,90106,3.544743795,TRUE,1.984406521
50,6.9,44,0,Avon,1006,78837,2.865411353,FALSE,7.225804126
96,6.35,50,43,Avon,1006,78837,7.473702392,FALSE,27.13625981
96,5,50,43,Avon,1006,78837,9.569773874,TRUE,23.93657155
96,4.25,50,43,Avon,1006,130960,8.431287725,FALSE,25.55388506
96,3.55,50,43,Avon,1006,126865,7.224785879,FALSE,22.1973774
51,10.46666667,58,70,Avon,1006,130960,7.286213832,TRUE,22.39830333
51,9.733333333,58,70,Avon,1006,130960,2.921873076,FALSE,18.28278227
51,6.7,58,70,Avon,1006,78837,6.234342778,TRUE,23.76839969
51,6.016666667,58,70,Avon,1006,130959,2.675212708,TRUE,3.721486473
51,5.066666667,58,70,Avon,1006,78837,2.228847293,TRUE,6.37385819
51,1.55,58,70,Avon,1006,90103,6.844169595,FALSE,22.24950091
52,4.633333333,0,0,Avon,1006,130960,7.3807562,FALSE,22.80941949
97,8.116666667,63,22,Avon,1006,90106,5.3405888,TRUE,16.99239808
97,3.633333333,63,22,Avon,1006,90103,12.07785001,FALSE,22.37845019
53,8.333333333,56,50,Avon,1006,94363,3.290015163,FALSE,7.170533832
53,7.866666667,56,50,Avon,1006,130959,4.684107788,FALSE,24.37966089
54,10.75,40,0,Avon,1006,90103,3.01193263,FALSE,1.638121802
54,10.75,40,0,Avon,1006,90103,3.090126344,FALSE,4.362822741
54,10.01666667,40,0,Avon,1006,130960,5.384861992,FALSE,9.36570414
98,8.683333333,75,0,Avon,1006,90103,12.46647106,FALSE,22.90649242
1,36.25,63,50,Avon,1001,56920,11.93513587,TRUE,22.6902688
1,35.3,63,50,Avon,1001,56473,3.747479082,FALSE,3.382958109
1,32.2,63,50,Avon,1001,82155,9.10770757,FALSE,25.4329026
1,29.33333333,63,50,Avon,1001,53815,4.033125283,FALSE,23.15282651
1,23.21666667,63,50,Avon,1001,101808,2.413066184,FALSE,3.462355806
4,33.9,50,0,Avon,1001,53815,2.862897153,FALSE,8.007190976
4,32.16666667,50,0,Avon,1001,82155,3.07342395,TRUE,3.030022264
5,28.33333333,0,0,Avon,1001,56473,3.802329373,FALSE,9.155484264
7,36.36666667,33,0,Avon,1001,131016,9.712359264,FALSE,23.09540997
8,32.3,100,0,Avon,1001,82155,4.47779375,FALSE,22.53567179
8,30.06666667,100,0,Avon,1001,131016,7.663349103,TRUE,11.17472069
9,36.66666667,60,40,Avon,1001,56920,10.67307477,TRUE,22.81390948
9,36.35,60,40,Avon,1001,56473,1.750422688,FALSE,2.059928635
9,24.85,60,40,Avon,1001,82155,9.721345942,FALSE,25.32285191
9,23.85,60,40,Avon,1001,53815,4.637716559,TRUE,13.32602616
49,36.43333333,54,25,Avon,1006,90103,4.367493099,TRUE,3.475159208
49,25.11666667,54,25,Avon,1006,130959,2.553279873,FALSE,8.763414133
50,32.8,58,0,Avon,1006,94363,3.310289521,TRUE,3.64402088
96,35.26666667,43,50,Avon,1006,130960,8.619742634,TRUE,22.60022298
96,31.36666667,43,50,Avon,1006,94363,8.19448623,FALSE,19.15362288
96,26.33333333,43,50,Avon,1006,90103,11.14278418,TRUE,23.40330821
51,35.83333333,58,64,Avon,1006,130962,4.438898924,TRUE,2.522180825
51,35.41666667,58,64,Avon,1006,130960,3.554391557,FALSE,5.195645996
51,34.01666667,58,64,Avon,1006,130959,4.095629094,TRUE,7.393616615
51,31.38333333,58,64,Avon,1006,130960,1.618824438,FALSE,5.192650465
51,29.43333333,58,64,Avon,1006,94363,3.071837019,TRUE,11.80941856
51,24.98333333,58,64,Avon,1006,130960,2.91016611,TRUE,5.124804404
51,24.73333333,58,64,Avon,1006,130959,5.891560151,FALSE,25.44322747
97,32.95,60,44,Avon,1006,130960,7.456496946,TRUE,24.70620262
97,32.26666667,60,44,Avon,1006,90103,5.905052665,TRUE,23.05520876
97,29.78333333,60,44,Avon,1006,130964,7.311791936,TRUE,22.93767112
97,23.25,60,44,Avon,1006,130960,8.671888211,FALSE,26.13195342
88,11.33333333,60,42,Beacon Falls,1010,128904,5.579671065,FALSE,23.46027449
80,16.65,46,24,Beacon Falls,1010,94366,3.277979501,FALSE,9.296017996
80,9.916666667,46,24,Beacon Falls,1010,108156,3.700985296,FALSE,23.57733271
80,2.583333333,46,24,Beacon Falls,1010,79754,3.882082264,TRUE,5.592818993
80,0.066666667,46,24,Beacon Falls,1010,79759,6.502814411,FALSE,26.15637833
99,13.71666667,56,33,Beacon Falls,1010,79759,5.377706099,TRUE,7.481415208
99,4.333333333,56,33,Beacon Falls,1010,79754,2.498667153,FALSE,11.10304556
82,19.3,58,37,Beacon Falls,1010,79754,6.914514103,TRUE,23.69140453
82,14.53333333,58,37,Beacon Falls,1010,79754,7.970313095,FALSE,28.69429941
82,11.66666667,58,37,Beacon Falls,1010,108156,11.23160726,FALSE,22.95768605
82,8.65,58,37,Beacon Falls,1010,108156,8.628029108,TRUE,23.59482162
83,16.63333333,44,31,Beacon Falls,1010,79759,3.93721168,FALSE,3.7782701
84,13.05,65,10,Beacon Falls,1010,127480,14.35460635,TRUE,23.37941156
84,7.683333333,65,10,Beacon Falls,1010,79759,3.136819342,TRUE,2.353085143
84,6.416666667,65,10,Beacon Falls,1010,79755,1.155908424,TRUE,2.918030075
86,10.98333333,61,36,Beacon Falls,1010,108156,4.761204247,TRUE,7.719955254
86,2,61,36,Beacon Falls,1010,101820,7.084276416,FALSE,24.46347957
86,0.016666667,61,36,Beacon Falls,1010,108156,4.210832566,FALSE,6.639165412
37,15.91666667,57,29,Beacon Falls,1005,63019,1.901543278,FALSE,7.1275711
37,14.05,57,29,Beacon Falls,1005,122602,11.69917643,TRUE,23.06123557
37,10.61666667,57,29,Beacon Falls,1005,122602,4.001476341,TRUE,3.953695349
37,6.683333333,57,29,Beacon Falls,1005,72151,4.033213355,TRUE,17.89881619
37,0.2,57,29,Beacon Falls,1005,92689,11.0137833,FALSE,24.11217439
38,16.28333333,64,31,Beacon Falls,1005,63019,6.153079628,FALSE,24.12618736
38,6.083333333,64,31,Beacon Falls,1005,122667,8.458416569,TRUE,23.42845639
38,4.033333333,64,31,Beacon Falls,1005,63019,4.233663108,TRUE,24.47183328
39,17.51666667,52,0,Beacon Falls,1005,122658,4.42338637,FALSE,11.89769429
39,9.15,52,0,Beacon Falls,1005,72151,4.333617083,TRUE,5.197899536
39,8.333333333,52,0,Beacon Falls,1005,122667,2.9366762,FALSE,8.257633786
41,18.93333333,48,36,Beacon Falls,1005,92689,7.848286352,TRUE,23.70518991
40,19.63333333,58,43,Beacon Falls,1005,122658,2.413637083,TRUE,6.610462739
40,12.15,58,43,Beacon Falls,1005,122658,0.81895576,TRUE,5.386873529
40,9.816666667,58,43,Beacon Falls,1005,122658,3.062212047,TRUE,7.182712673
40,7.45,58,43,Beacon Falls,1005,63019,9.624687344,TRUE,27.1271797
42,17.03333333,40,26,Beacon Falls,1005,92689,4.803639396,FALSE,23.39418669
42,15.2,40,26,Beacon Falls,1005,63019,7.509796894,TRUE,11.75611408
42,2.816666667,40,26,Beacon Falls,1005,92689,4.163422155,TRUE,1.39990794
42,0.716666667,40,26,Beacon Falls,1005,92689,6.049866291,FALSE,23.94488073
44,3.5,52,24,Beacon Falls,1005,124648,4.021037176,TRUE,6.897911289
80,36.85,46,23,Beacon Falls,1010,128904,2.209138455,TRUE,2.131750879
80,35.98333333,46,23,Beacon Falls,1010,79759,5.222107988,FALSE,0.845171384
80,24.96666667,46,23,Beacon Falls,1010,79754,3.552181695,TRUE,1.573466374
80,23.41666667,46,23,Beacon Falls,1010,128904,5.519080887,FALSE,31.8488761
99,31.2,56,33,Beacon Falls,1010,108156,3.921152856,FALSE,15.41808828
99,23.08333333,56,33,Beacon Falls,1010,128904,3.749598246,TRUE,7.768104943
81,26.35,69,33,Beacon Falls,1010,79754,10.30088308,FALSE,22.63665719
82,39.08333333,57,37,Beacon Falls,1010,79754,10.98728041,FALSE,22.53452901
82,38.78333333,57,37,Beacon Falls,1010,79754,5.455184585,FALSE,23.16279569
82,36.36666667,57,37,Beacon Falls,1010,79759,9.375711409,TRUE,23.31309707
82,29.63333333,57,37,Beacon Falls,1010,79759,11.03685597,TRUE,27.39306468
82,27.43333333,57,37,Beacon Falls,1010,79759,5.051535887,TRUE,16.54261929
82,20.63333333,57,37,Beacon Falls,1010,128904,4.375047808,FALSE,6.205049491
83,34.5,44,31,Beacon Falls,1010,98371,2.984888326,TRUE,5.576583602
83,21.96666667,44,31,Beacon Falls,1010,79759,3.212088135,FALSE,14.82531152
84,37.5,62,10,Beacon Falls,1010,128904,2.922565569,FALSE,1.778306076
84,25.5,62,10,Beacon Falls,1010,79754,2.349228065,TRUE,3.796238117
84,24.21666667,62,10,Beacon Falls,1010,108156,0.48938433,FALSE,2.221383088
84,20.16666667,62,10,Beacon Falls,1010,127480,0.88627021,FALSE,3.59937456
37,37.53333333,57,29,Beacon Falls,1005,122667,5.562017641,FALSE,25.50278561
37,27.1,57,29,Beacon Falls,1005,122658,5.617234997,TRUE,7.462768748
38,35.85,65,32,Beacon Falls,1005,122667,10.76770388,TRUE,23.97774929
38,33.55,65,32,Beacon Falls,1005,122602,5.987989604,FALSE,25.34596587
38,24.61666667,65,32,Beacon Falls,1005,72151,6.961068101,FALSE,23.47702028
39,38.43333333,54,0,Beacon Falls,1005,122658,5.220881419,TRUE,1.081388952
39,22.73333333,54,0,Beacon Falls,1005,72151,2.925731264,TRUE,9.025033283
41,32.15,46,35,Beacon Falls,1005,122667,7.931007097,FALSE,24.83272326
41,21.51666667,46,35,Beacon Falls,1005,122602,3.655303388,FALSE,10.14076597
40,39.35,57,41,Beacon Falls,1005,124648,3.82225182,FALSE,23.94550624
40,31.66666667,57,41,Beacon Falls,1005,63019,1.563198902,FALSE,9.559649979
40,29.11666667,57,41,Beacon Falls,1005,122658,7.435304943,FALSE,23.84369086
42,29.78333333,38,26,Beacon Falls,1005,72151,3.251120417,FALSE,7.470729149
42,27.88333333,38,26,Beacon Falls,1005,122658,3.654714393,FALSE,8.080496455
42,23.16666667,38,26,Beacon Falls,1005,122602,4.543082107,FALSE,12.75239507
44,36.11666667,51,23,Beacon Falls,1005,124648,12.64016836,FALSE,23.10802587
44,25.28333333,51,23,Beacon Falls,1005,63019,3.834864115,FALSE,6.73705935
88,10.36666667,60,44,Barkhamsted,1010,131018,9.064716308,TRUE,23.35749078
80,19.53333333,47,23,Barkhamsted,1010,56473,6.309008402,TRUE,24.58268871
80,6.983333333,47,23,Barkhamsted,1010,131016,2.625336286,TRUE,3.845868044
80,5.4,47,23,Barkhamsted,1010,82155,3.8640914,FALSE,4.06574978
80,3.183333333,47,23,Barkhamsted,1010,131018,2.093980548,FALSE,8.442804294
80,0.3,47,23,Barkhamsted,1010,56473,3.945368,FALSE,6.832127751
99,14.15,57,29,Barkhamsted,1010,56920,14.9412854,TRUE,23.49158603
99,11.68333333,57,29,Barkhamsted,1010,82155,8.081398893,FALSE,22.81559072
81,17.63333333,67,31,Barkhamsted,1010,101808,9.319337912,FALSE,22.47308944
81,4.433333333,67,31,Barkhamsted,1010,82155,2.357052363,TRUE,23.2620378
82,16.58333333,59,37,Barkhamsted,1010,101808,4.9961118,FALSE,30.75895495
82,13.08333333,59,37,Barkhamsted,1010,126499,6.140737807,FALSE,23.97422956
82,7.666666667,59,37,Barkhamsted,1010,101808,13.96590043,TRUE,24.63755225
84,10.81666667,62,5,Barkhamsted,1010,131016,0.192566024,FALSE,4.57430639
84,9.616666667,62,5,Barkhamsted,1010,56920,1.297873931,TRUE,1.67844709
84,1.25,62,5,Barkhamsted,1010,82155,9.899564341,FALSE,23.12451217
86,0.266666667,60,36,Barkhamsted,1010,126499,1.704790256,FALSE,1.452637991
49,12.16666667,49,29,Barkhamsted,1006,122602,5.275452996,FALSE,22.50045758
49,6.733333333,49,29,Barkhamsted,1006,122658,5.220262871,TRUE,10.96240782
49,5.683333333,49,29,Barkhamsted,1006,122602,6.799157597,FALSE,25.36677681
50,8,55,32,Barkhamsted,1006,122667,5.15751909,TRUE,8.37337859
50,4.75,55,32,Barkhamsted,1006,122602,3.405665212,FALSE,11.55806825
50,0.75,55,32,Barkhamsted,1006,72151,4.520861808,TRUE,7.935369275
51,18.56666667,45,28,Barkhamsted,1006,92689,3.094277419,FALSE,5.604282641
51,16.7,45,28,Barkhamsted,1006,122658,7.741204378,FALSE,23.75176802
51,12.85,45,28,Barkhamsted,1006,92689,3.35301848,TRUE,20.19583468
51,10.6,45,28,Barkhamsted,1006,122602,1.831384754,FALSE,4.145357893
51,9.983333333,45,28,Barkhamsted,1006,124648,6.917686734,TRUE,20.05140464
51,9.116666667,45,28,Barkhamsted,1006,131068,2.963085338,TRUE,8.751995374
52,15.65,54,11,Barkhamsted,1006,92689,4.548963634,FALSE,23.41256434
52,4.016666667,54,11,Barkhamsted,1006,72151,9.296567406,FALSE,22.80559909
52,1.816666667,54,11,Barkhamsted,1006,124648,12.14945198,TRUE,23.31967022
53,11.8,60,24,Barkhamsted,1006,72151,3.084048934,FALSE,13.60390603
53,5.966666667,60,24,Barkhamsted,1006,122658,2.861453027,TRUE,2.616276025
53,0.95,60,24,Barkhamsted,1006,72151,5.951469985,FALSE,23.64974233
53,0.116666667,60,24,Barkhamsted,1006,122658,12.08923343,FALSE,24.03728333
53,0.05,60,24,Barkhamsted,1006,122602,2.189797881,TRUE,2.642249706
54,17.28333333,47,0,Barkhamsted,1006,124648,5.028303409,TRUE,2.411640576
54,7.316666667,47,0,Barkhamsted,1006,122658,2.334024257,FALSE,4.220364233
97,16.36666667,51,42,Barkhamsted,1006,122667,7.861961305,FALSE,20.77507317
97,15.16666667,51,42,Barkhamsted,1006,122602,4.398241046,TRUE,3.700519924
97,9.366666667,51,42,Barkhamsted,1006,131068,6.000132551,FALSE,23.60389616
97,5.266666667,51,42,Barkhamsted,1006,122602,8.084012396,FALSE,24.87447166
80,34.4,46,24,Barkhamsted,1010,126499,0.637327976,FALSE,6.289188864
80,27.03333333,46,24,Barkhamsted,1010,131018,9.981034623,FALSE,3.419793768
80,22.28333333,46,24,Barkhamsted,1010,101808,1.573534781,TRUE,8.333104326
99,29.9,59,38,Barkhamsted,1010,131018,12.99492683,TRUE,23.03374304
81,37.43333333,69,33,Barkhamsted,1010,101808,5.390972223,TRUE,24.2139973
81,36.45,69,33,Barkhamsted,1010,101808,8.397191891,TRUE,6.090201473
81,33.66666667,69,33,Barkhamsted,1010,131016,9.824639585,TRUE,24.42179924
82,38.75,58,37,Barkhamsted,1010,82155,7.984492217,FALSE,23.04528272
82,28.93333333,58,37,Barkhamsted,1010,56473,6.861761367,FALSE,12.19412141
83,32.51666667,46,33,Barkhamsted,1010,126499,8.942013532,TRUE,24.41044618
84,35,63,5,Barkhamsted,1010,56920,2.093918862,FALSE,1.651840222
84,26.56666667,63,5,Barkhamsted,1010,101808,2.285370597,TRUE,1.924581125
84,25.78333333,63,5,Barkhamsted,1010,56473,4.643521105,TRUE,2.358542914
84,24.36666667,63,5,Barkhamsted,1010,131018,2.987117888,TRUE,0.840842873
86,39.18333333,61,36,Barkhamsted,1010,101808,4.657527656,TRUE,3.327350872
86,38.13333333,61,36,Barkhamsted,1010,56473,10.4731777,TRUE,23.33945625
86,28.1,61,36,Barkhamsted,1010,56473,9.348549641,FALSE,25.62738237
49,39.53333333,49,28,Barkhamsted,1006,124648,9.705778902,FALSE,23.42928887
49,35.31666667,49,28,Barkhamsted,1006,72151,1.284120944,FALSE,11.42291293
49,29.63333333,49,28,Barkhamsted,1006,122667,5.617454401,FALSE,25.33895896
50,33.21666667,55,35,Barkhamsted,1006,122667,8.72008143,TRUE,22.67957366
51,37.58333333,44,27,Barkhamsted,1006,122658,3.811942189,FALSE,4.031801303
51,37.56666667,44,27,Barkhamsted,1006,72151,3.484174847,FALSE,1.593073341
